district,block,sr_no,gram_panchayat,ward_no,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Bhiwani,Bawani Khera,22,Paposa,4,SC Woman,SC,1,Vacant,,0,1,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,5,SC Other than Woman,SC,0,Baljeet Singh,Fateh Singh,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,6,Other than Woman,NONE,0,Parveen,Dilbag,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,7,Woman,NONE,1,Anita,Samsher Singh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,8,Other than Woman,NONE,0,Naveen,Chander Pal,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,9,Other than Woman,NONE,0,Kuldeep,Dharampal,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,10,Other than Woman,NONE,0,Samsher Singh,Phoola Ram,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,11,SC Other than Woman,SC,0,Vijesh Kumar,Dilbag Singh,0,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,22,Paposa,12,SC Woman,SC,1,Kimati Devi,Joginder Singh,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,1,SC Woman,SC,1,Vacant,,0,1,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,2,Woman,NONE,1,Parmila,Rajesh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,3,SC Other than Woman,SC,0,Vacant,,0,1,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,4,Other than Woman,NONE,0,Anil,Shriniwas,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,5,Other than Woman,NONE,0,Surender,Partap Singh,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,6,Other than Woman,NONE,0,Ashok Kumar,Krishan Kumar,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,7,Other than Woman,NONE,0,Hariom,Pohlu Ram,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,8,Woman,NONE,1,Savita Devi,Sunil Kumar,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,9,Other than Woman,NONE,0,Satynarayan,Sardara,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,10,Woman,NONE,1,Vacant,,0,1,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,11,Other than Woman,NONE,0,Yogesh Kumar,Subhash,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,12,Woman,NONE,1,Vacant,,0,1,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,13,Woman,NONE,1,Pooja Devi,Parveen,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,14,Other than Woman,NONE,0,Ramavtar,Ramchander,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,15,Other than Woman,NONE,0,Hariom,Balkishan,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,16,SC Woman,SC,1,Bimla Devi,Shri Krishan,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,17,Other than Woman,NONE,0,Jaidev,Devi Ram,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,18,SC Other than Woman,SC,0,Bijender,Ramkishan,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,23,Pur,19,BC-A Other than Woman,BC_A,0,Dilbag Singh,Telu Ram,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,1,SC Other than Woman,SC,0,Bimla Devi,Munshi Ram,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,2,Other than Woman,NONE,0,Umesh Kumar,Raghbir,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,3,SC Woman,SC,1,Vacant,,0,1,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,4,Woman,NONE,1,Rekha,Rakesh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,5,BC-A Other than Woman,BC_A,0,Omparkash,Manohar Lal,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,6,Other than Woman,NONE,0,Manbir Tanwar,Ratan Singh,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,7,Other than Woman,NONE,0,Anil,Omparkash,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,8,Other than Woman,NONE,0,Ravinder Tanwar,Karan Singh,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,24,Ramupura,9,Woman,NONE,1,Sajna,Ashok Kumar,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,1,SC Woman,SC,1,Suman Devi,Mahender Singh,0,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,2,SC Other than Woman,SC,0,Subhash Chander,Kartar Singh,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,3,SC Woman,SC,1,Kamlesh,Kuldeep,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,4,SC Other than Woman,SC,0,Sunil,Jaivir,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,5,Other than Woman,NONE,0,Harvinder,Rajender,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,6,Other than Woman,NONE,0,Rajender Parsad,Buriya,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,7,Woman,NONE,1,Santosh,Manoj Kumar,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,8,Woman,NONE,1,Seema Rani,Vitender,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,9,BC-A Other than Woman,BC_A,0,Vacant,,0,1,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,10,SC Other than Woman,SC,0,Poonam,Radhey Shyam,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,11,Woman,NONE,1,Pinki,Rajesh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,12,Woman,NONE,1,Jyoti,Ashok,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,13,Other than Woman,NONE,0,Ritu,Jitender,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,14,Other than Woman,NONE,0,Amit Kumar,Sajjan,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,15,Other than Woman,NONE,0,Surender Singh,Rajpal,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,25,Ratera,16,Other than Woman,NONE,0,Jaibir,Girdawar Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,1,Other than Woman,NONE,0,Bharti,Pawan Kumar,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,2,SC Woman,SC,1,Poonam,Sukhvinder,0,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,3,SC Woman,SC,1,Babli Devi,Baljeet,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,4,SC Other than Woman,SC,0,Surender,Chandi Ram,0,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,5,SC Other than Woman,SC,0,Rajesh,Krishan,0,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,6,Other than Woman,NONE,0,Ramehar,Rajkumar,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,7,Woman,NONE,1,Nirmla Devi,Gulab Singh,0,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,8,BC-A Other than Woman,BC_A,0,Telu Ram,Munshi Ram,0,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,9,Woman,NONE,1,Raju Rani,Sunder Singh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,10,Other than Woman,NONE,0,Suresh,Dharamveer,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,11,Other than Woman,NONE,0,Monu Sharma,Ajit,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,12,Other than Woman,NONE,0,Pawan Kumar,Jile Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,26,Rohnat,13,Woman,NONE,1,Pinki Rani,Baljeet,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,1,SC Woman,SC,1,Rampati,Ram Singh,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,2,Other than Woman,NONE,0,Balwan,Rishal Singh,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,3,Woman,NONE,1,Gaytri,Radhey Shyam,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,4,Woman,NONE,1,Sita Rani,Sandeep,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,5,BC-A Other than Woman,BC_A,0,Lalita Devi,Shiv Kumar,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,6,Other than Woman,NONE,0,Suman,Bijender,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,7,Other than Woman,NONE,0,Ramphal,Hari Ram,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,8,SC Other than Woman,SC,0,Shripal,Fagu Ram,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,27,Sikanderpur,9,SC Other than Woman,SC,0,Naresh Kumar,Chiman Lal,0,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,1,Other than Woman,NONE,0,Ramehar,Ram Kishan,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,2,SC Woman,SC,1,Anita,Suresh Kumar,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,3,Woman,NONE,1,Chander Kanta,Darshan Kumar,0,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,4,Other than Woman,NONE,0,Ranjit Singh,Mukhtyar Singh,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,5,BC-A Other than Woman,BC_A,0,Kulwant,Jaipal,0,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,6,Other than Woman,NONE,0,Gopi Ram,Jagdish,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,7,Other than Woman,NONE,0,Krishan Kumar,Bablu Ram,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,8,Woman,NONE,1,Sheela Devi,Babu Lal,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,9,Other than Woman,NONE,0,Kalu Ram,Dharampal,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,28,Sipper,10,Woman,NONE,1,Nisha Devi,Sunder Singh,0,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,29,Siwana,1,BC-A Other than Woman,BC_A,0,Satish Kumar,Ram Kumar,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,29,Siwana,2,SC Other than Woman,SC,0,Pardeep Kumar,Kishan,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,29,Siwana,3,SC Other than Woman,SC,0,Satbir Singh,Bhim Singh,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,29,Siwana,4,SC Other than Woman,SC,0,Rajesh Kumar,Bhanwar Singh,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,29,Siwana,5,SC Woman,SC,1,Rinu,Krishan Kumar,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,29,Siwana,6,SC Woman,SC,1,Vacant,,0,1,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,1,Other than Woman,NONE,0,Mukesh Kumar,Dharamvir,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,2,BC-A Other than Woman,BC_A,0,Anil Kumar,Ramchander,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,3,Other than Woman,NONE,0,Tej Singh,Gyani Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,4,Woman,NONE,1,Mukesh Rani,Hariom,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,5,Woman,NONE,1,Kusum,Naveen,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,6,Other than Woman,NONE,0,Rakesh,Umed Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,7,SC Woman,SC,1,Priti,Prem Kumar,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,8,SC Other than Woman,SC,0,Sonu,Nafe Singh,0,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,9,SC Woman,SC,1,Poonam Rani,Ajmer Singh,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,10,SC Other than Woman,SC,0,Deepak,Prem Singh,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,11,Other than Woman,NONE,0,Manjeet Singh,Ajmer,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,12,Woman,NONE,1,Sumita,Ashok,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,30,Siwara,13,Other than Woman,NONE,0,Satish Kumar,Dya Kishan,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,1,SC Other than Woman,SC,0,Santosh Devi,Mangal Singh,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,2,SC Woman,SC,1,Asha,Vinod Kumar,0,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,3,SC Other than Woman,SC,0,Vacant,,0,1,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,4,Other than Woman,NONE,0,Subhash Chand,Tara Chand,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,5,Other than Woman,NONE,0,Kanwar Bhan,Fakirchand,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,6,Woman,NONE,1,Poonam Rani,Pawan Kumar,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,7,Other than Woman,NONE,0,Umed Sharma,Ramvilash Sharma,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,8,Woman,NONE,1,Munish Kumari,Roop Singh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,9,Other than Woman,NONE,0,Krishan Kumar,Ram Chander,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,10,SC Other than Woman,SC,0,Jaibir Singh,Lakhma,1,0,Scheduled Caste,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,11,SC Woman,SC,1,Sunita,Sanjay Kumar,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,12,Woman,NONE,1,Pooja,Anil,0,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,13,Other than Woman,NONE,0,Vacant,,0,1,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,14,Other than Woman,NONE,0,Surender Kumar,Omparkash,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,31,Sui,15,BC-A Other than Woman,BC_A,0,Dilbag Singh,Ramchander,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,1,Woman,NONE,1,Kusum,Naresh,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,2,Other than Woman,NONE,0,Suman,Parveen Kumar,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,3,Other than Woman,NONE,0,Ravinder Kumar,Ishwer,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,4,Other than Woman,NONE,0,Manish Kumar,Baljeet Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,5,BC-A Other than Woman,BC_A,0,Ramesh Kumar,Sheonath,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,6,Woman,NONE,1,Manita,Mandeep,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,32,Sukhpura,7,Woman,NONE,1,Reena,Sombir,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,1,BC-A Other than Woman,BC_A,0,Balbir,Ramanand,1,0,Backward Class,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,2,SC Woman,SC,1,Indrawati,Ravinder,1,0,Scheduled Caste (Women),latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,3,Other than Woman,NONE,0,Naresh,Maan Singh,0,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,4,Woman,NONE,1,Darshna Kumari,Manoj Kumar,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,5,Other than Woman,NONE,0,Pawan Kumar,Dhan Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,6,Woman,NONE,1,Sunita,Ramesh Kumar,1,0,Women,latin,,2007,Bhiwani.pdf
Bhiwani,Bawani Khera,33,Sumra Khera,7,Other than Woman,NONE,0,Sunil Kumar,Rajpal Singh,1,0,Unreserved,latin,,2007,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,1,Other than Woman,NONE,0,Munesh Kumari,Mukesh Kumar,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,2,Woman,NONE,1,Sumitra Devi,Suresh Kumar,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,3,SC Woman,SC,1,Mausam,Naresh Kumar,1,0,Scheduled Caste (Women),latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,4,SC Other than Woman,SC,0,Kiran Devi,Karan Singh,1,0,Scheduled Caste,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,5,BC-A Other than Woman,BC_A,0,Rajbir Singh,Bahadur Singh,1,0,Backward Class,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,6,Other than Woman,NONE,0,Jaiparkash,Brijlal,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,7,Other than Woman,NONE,0,Naresh,Santlal,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,8,Woman,NONE,1,Kumari Manju,Sanjay Kumar,0,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,1,Bairan,9,Other than Woman,NONE,0,Anil Kumar,Dharamsingh,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,1,Woman,NONE,1,Kaushlya,Vedpal,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,2,Other than Woman,NONE,0,Ashok Kumar,Omprakash,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,3,SC Other than Woman,SC,0,Ajeet,,0,0,Scheduled Caste,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,4,Woman,NONE,1,Manju,Sanjay,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,5,Other than Woman,NONE,0,Mukesh,Rajender Singh,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,6,Other than Woman,NONE,0,Kamesh,Sushil,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,7,Other than Woman,NONE,0,Gobind Ram,Girdhari Lal,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,8,SC Other than Woman,SC,0,Pooja,Subash,0,0,Scheduled Caste,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,9,Woman,NONE,1,Suman,Sunil,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,10,BC-A Other than Woman,BC_A,0,Bajrang Lal,Dhannaram,0,0,Backward Class,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,11,Other than Woman,NONE,0,Ramkumar,Sitaram,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,12,Other than Woman,NONE,0,Dinesh Kumar,Govind Ram,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,13,Woman,NONE,1,Suman,Balwan,0,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,14,Other than Woman,NONE,0,Bijender,Mahabir,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,15,Other than Woman,NONE,0,Sonia,Sachin Kumar,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,16,SC Woman,SC,1,Manju,Rajesh Kumar,0,0,Scheduled Caste (Women),latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,17,Other than Woman,NONE,0,Mukesh Kumar,Jagdish Prasad,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,18,SC Woman,SC,1,Reena,Naresh,0,0,Scheduled Caste (Women),latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,19,Woman,NONE,1,Suman,Rajkumar,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,2,Behal,20,Other than Woman,NONE,0,Sanju Devi,Sanjay Kumar,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,1,SC Woman,SC,1,Saroj Devi,Karambir,0,0,Scheduled Caste (Women),latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,2,SC Other than Woman,SC,0,Mahender Singh,Dayanand,1,0,Scheduled Caste,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,3,Woman,NONE,1,Dinesh Kumari,Sanjay,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,4,BC-A Other than Woman,BC_A,0,Ram Singh,Richhpal,1,0,Backward Class,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,5,Other than Woman,NONE,0,Sajjan Kumar,Kashiram,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,6,Woman,NONE,1,Anita Devi,Mukesh Kumar,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,7,Other than Woman,NONE,0,Jasbir Singh,Chhajuram,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,8,Other than Woman,NONE,0,Sandeep Kumar,Sube Singh,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,9,Woman,NONE,1,Saroj Devi,Suresh Kumar,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,10,Other than Woman,NONE,0,Sumer,Bhagaram,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,3,Bidhnoi,11,Other than Woman,NONE,0,Jaibhagwan,Balbir,1,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,4,Budheri,1,Woman,NONE,1,Sharmila,Bharat Singh,0,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,4,Budheri,2,Woman,NONE,1,Anita Devi,Rajkumar,1,0,Women,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,4,Budheri,3,Other than Woman,NONE,0,Diwan,Jaichand,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,4,Budheri,4,Other than Woman,NONE,0,Chhajuram,Surajbhan,0,0,Unreserved,latin,,2009,Bhiwani.pdf
Bhiwani,Behal,4,Budheri,5,Other than Woman,NONE,0,Sandeep Kumar,Bhagwan Singh,0,0,Unreserved,latin,,2009,Bhiwani.pdf
